section_id,gemini_power,gemini_reason_power,gemini_privacy,gemini_reason_privacy,gemini_safety,gemini_reason_safety,gemini_choice,gemini_reason_choice,gemini_community,gemini_reason_community,gemini_engagement,gemini_reason_engagement,gemini_ip_protection,gemini_reason_ip_protection,gemini_improvement,gemini_reason_improvement,gemini_care,gemini_reason_care,gemini_accountability,gemini_reason_accountability,gemini_B1_authenticity_claims,gemini_reason_B1_authenticity_claims,gemini_B2_religious_sensitivity,gemini_reason_B2_religious_sensitivity,gemini_B3_indigenous_minority,gemini_reason_B3_indigenous_minority,gemini_B4_traditional_craftsmanship,gemini_reason_B4_traditional_craftsmanship,gemini_B5_commercialization_culture,gemini_reason_B5_commercialization_culture,gemini_B6_ai_cultural_content,gemini_reason_B6_ai_cultural_content
S002184,1,The section states 'We do not allow synthetic media that contains the likeness of any real private figure.',0,,1,"The section prohibits synthetic media that could be used for abuse or to mislead about political or financial issues, and prohibits synthetic media of private figures.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,"The section discusses 'Synthetic or manipulated media' and its disclosure, which falls under AI-generated content, and mentions potential harms related to political or financial issues, indicating a governance context for this type of content."
S002185,0,,0,,0,,0,,0,,0,,1,"Section discusses copyrights and trademarks, which fall under IP Protection.",0,,0,,0,,0,,0,,0,,0,,0,,0,
S002188,0,,0,,0,,0,,0,,1,"Discusses branded content promotion, which is a form of user participation and monetization.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002186,1,Contains content prohibition: 'NOT allowed',0,,1,Describes content prohibitions related to misinformation and election integrity.,0,,0,,0,,0,,1,Discusses AI and new technologies and their potential impact.,0,,0,,0,,0,,0,,0,,0,,0,"While AI is mentioned, it is not in the context of AI-generated cultural content."
S002189,1,Contains 'We do not allow any form of paid political promotion on TikTok.',0,,1,Contains 'We do not allow any form of paid political promotion on TikTok.',0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Contains 'paid political promotion' which is a form of 'traditional advertising' in the context of content rules.,0,,0,
S002194,0,,0,,1,"The section discusses tools to limit harmful interactions and defines doxxing, which is oriented toward preventing harm.",1,"The section mentions 'restricting options for comments, duet, stitch, and messaging', which relates to user-selectable options for interaction.",0,,0,,0,,0,,1,The section explicitly states 'We offer support resources'.,0,,0,,0,,0,,0,,0,,0,
S002192,1,"The section contains explicit content prohibitions: 'NOT allowed', 'Child sexual abuse material (CSAM) and youth nudity', 'Promoting youth sexual exploitation', 'Grooming behavior and sextortion', etc.",0,,1,"The section explicitly prohibits content related to child sexual abuse, exploitation, grooming, sextortion, and other harms to young people.",0,,0,,0,,0,,0,,0,"While the content discusses harm, it does not direct users to support resources for distress.",0,,0,,0,,0,,0,,0,,0,
S002195,0,,0,,0,,0,,1,Invokes 'community' as a valued collective with positive valence ('building a community of trust and accountability').,0,,0,,0,,0,,1,"Mentions 'accountability' as a value, implying mechanisms for holding the platform or users accountable.",1,"Contains keywords 'authentic' and 'original' within the context of content integrity and user engagement, which relates to authenticity claims.",0,,0,,0,,0,,0,
S002191,1,"Contains explicit content prohibitions: 'NOT allowed', 'We do not allow any hateful behavior'",0,,1,"Describes content prohibitions against violence, theft, criminal activities, and hate speech.",0,,0,,0,,0,,0,,0,,0,,0,,1,Contains the keyword 'Religion' within a section discussing hate speech and protected attributes.,1,Contains the keywords 'Ethnicity' and 'Tribe' within a section discussing hate speech and protected attributes.,0,,0,,0,
S002196,1,"The section describes content ineligibility for FYF and temporary ineligibility while undergoing review, indicating platform authority over content visibility and monetization.",0,,1,"The section prohibits 'general conspiracy theories or unverified information related to emergencies' and content 'that warrants fact-checking', which are safety concerns.",0,,0,,1,"The section discusses eligibility for the 'FYF' (For You Feed), which is a mechanism for user participation and content visibility.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002200,0,,0,,1,"Section describes regulated goods and services, including tobacco products, which implies safety concerns and prohibitions.",0,,0,,1,"Section describes facilitation of trade, including sale, purchase, exchange, and giveaway of goods and services, which are engagement mechanisms.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002201,1,"Contains content prohibitions: 'We do not allow', 'NOT allowed'.",0,,1,Prohibits content showing or promoting firearms or explosive weapons in unsafe settings.,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002199,1,"The section discusses moderation of content involving risky goods/activities and makes exceptions for paid ads, indicating platform authority over content and commercial activities.",0,,1,"The section explicitly states the goal is to prevent 'physical or financial harm' by moderating 'risky, addictive, dangerous, fraudulent, or otherwise require a higher degree of care' goods or activities.",1,The section mentions supporting users in making 'informed choices about their personal health and finances'.,0,,1,"The section discusses exceptions for 'paid ads by advertisers', which relates to monetization and engagement mechanisms.",0,,0,,1,"The section states that content involving goods or activities that 'require a higher degree of care' is moderated, implying a focus on care.",0,,0,,0,,0,,0,,0,,0,
S002204,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002202,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002206,1,"The section states 'A violation of our rules will result in closing an ongoing LIVE session, and may lead to restrictions on using LIVE or an account ban', which indicates platform authority and enforcement actions.",0,,1,"The section discusses rules and consequences for violations ('A violation of our rules will result in closing an ongoing LIVE session, and may lead to restrictions on using LIVE or an account ban'), which are oriented toward preventing harm and maintaining order.",0,,0,,1,"The section discusses requirements for using the LIVE feature and sending gifts, which are mechanisms for user participation and engagement.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002214,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002209,1,"The section contains explicit content prohibitions: 'NOT allowed', 'Child sexual abuse material (CSAM) and youth nudity', 'Promoting youth sexual exploitation', 'Grooming behavior and sextortion', etc.",0,,1,"The section explicitly prohibits content related to child sexual abuse, exploitation, grooming, sextortion, and other harms to young people.",0,,0,,0,,0,,0,,0,"While the content discusses harm, it does not direct users to support resources for distress.",0,,0,,0,,0,,0,,0,,0,
S002213,1,"The section states 'If we learn someone is below the minimum age on TikTok, we will ban that account,' which is explicit platform-authority language and a content prohibition.",0,,1,"The section discusses age limitations and additional safety protections for users under 13, indicating a focus on preventing harm to minors.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002217,1,"The section discusses platform enforcement actions ('temporary restriction', 'permanent restriction', 'account ban') and compliance with platform policies ('must comply with the relevant monetized feature policy').",0,,1,"The section discusses consequences for rule violations ('temporary restriction of monetization features', 'permanent restriction', 'account ban'), implying a framework for maintaining platform safety and order.",0,,0,,1,"The section explicitly discusses monetization features, FYF eligibility, branded content, e-commerce, and the Creator Fund, all of which are mechanisms for user participation and engagement.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002215,1,"The section discusses consequences for repeated livestreaming of ineligible content ('may result in your account not being eligible for the FYF or being harder to find in search'), indicating platform authority over user accounts and content visibility.",0,,1,"The section discusses consequences for repeated livestreaming of ineligible content, which relates to platform order and user experience, implying a safety concern regarding content quality and discoverability.",0,,0,,1,"The section discusses eligibility for the FYF (For You Feed) and monetization features, which are mechanisms by which users participate and potentially earn revenue.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002216,1,"The section states 'If we learn someone is below the minimum age on TikTok, we will ban that account,' which is explicit platform-authority language and a content prohibition.",0,,1,"The section discusses age limitations and additional safety protections for users under 13, indicating a focus on preventing harm to minors.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002211,1,Contains content prohibition: 'We do not allow anyone to promote or materially support violent or hateful actors.',0,,1,"Prohibits content promoting or materially supporting violent or hateful actors, and discusses conditions for discussing violent political organizations, all aimed at preventing harm.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002210,0,,0,,1,Section discusses protected attributes which are related to preventing harm and stigmatization.,0,,0,,0,,0,,0,,0,,0,,0,,1,Section lists 'religion' as a protected attribute within a governance context (defining protected attributes for safety).,1,"Section lists 'ethnic minority', 'ethnic group', and 'indigenous' as protected attributes within a governance context (defining protected attributes for safety).",0,,0,,0,
S002223,1,"The section contains content prohibitions framed as platform-issued rules: 'NOT allowed', 'We do not identify', and lists specific prohibited actions.",0,,1,"The section describes content prohibitions and restrictions oriented toward preventing harm, including degrading individuals, physical bullying, and promoting harassment.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
S002219,1,"The section discusses moderation of content involving risky goods/activities and makes exceptions for paid ads, indicating platform authority over content and commercial activities.",0,,1,"The section explicitly states the goal is to prevent 'physical or financial harm' by moderating 'risky, addictive, dangerous, fraudulent, or otherwise require a higher degree of care' goods or activities.",1,The section mentions supporting users in making 'informed choices about their personal health and finances'.,0,,1,"The section discusses exceptions for 'paid ads by advertisers', which relates to monetization and engagement mechanisms.",0,,0,,1,"The section states that content involving goods or activities that 'require a higher degree of care' is moderated, implying a focus on care.",0,,0,,0,,0,,0,,0,,0,
S002218,1,"The section discusses consequences for repeated livestreaming of ineligible content ('may result in your account not being eligible for the FYF or being harder to find in search'), indicating platform authority over user accounts and content visibility.",0,,1,"The section discusses consequences for repeated livestreaming of ineligible content, which relates to platform order and user experience, implying a safety concern regarding content quality and discoverability.",0,,0,,1,"The section discusses eligibility for the FYF (For You Feed) and monetization features, which are mechanisms by which users participate and potentially earn revenue.",0,,0,,0,,0,,0,,0,,0,,0,,0,,0,
